port,top_slack,tile_slack,slack_delta,driver_slack,receiver_slack,delay_split,available_time,driver_delay,receiver_delay,driver_efo,receiver_efo,efo_delta,route_ratio
p1582,0.473746,16.942496,16.47,22.069187,-5.126691,0.4615,170.486694,41.775116,48.737854,5.44,2.79,2.65,0.37
p1583,-4.601014,14.218048,18.82,18.55163,-4.333582,0.4622,171.063079,46.236084,53.804688,7.22,3.39,3.83,0.29
p1584,-3.681605,17.102973,20.78,18.934168,-1.831195,0.471,171.49646,45.91684,51.565552,6.99,2.45,4.54,0.3
p1585,-0.492042,13.392689,13.88,18.792404,-5.399715,0.4551,172.538635,46.738464,55.970276,6.72,3.08,3.64,0.32
p1586,22.802197,4.616803,18.19,7.351409,-2.734606,0.5295,181.258759,57.574188,51.155701,9.53,4.1,5.43,0.33
p1587,34.904396,13.12979,21.77,10.406763,2.723027,0.5361,181.154602,54.538788,47.186707,7.57,3.6,3.97,0.34
p1588,12.237381,-4.37401,16.61,6.736475,-11.110485,0.4877,180.806457,57.815277,60.732788,8.32,4.54,3.78,0.38
p1589,19.026798,3.687665,15.34,10.430801,-6.743136,0.4858,180.458863,53.696899,56.843628,7.44,4.24,3.2,0.36
p1590,32.3162,14.645444,17.67,12.030873,2.614571,0.518,179.561737,51.786621,48.194336,7.67,3.44,4.23,0.33
p1591,31.002798,12.192901,18.81,8.308023,3.884878,0.5412,179.625061,55.583252,47.114868,8.37,3.45,4.92,0.33
p1592,26.32708,-0.607502,26.93,13.780884,-14.388386,0.4828,179.548279,50.019745,53.58136,7.48,4.1,3.38,0.34
p1593,37.530788,5.496745,32.03,13.86683,-8.370085,0.5239,181.8237,52.19754,47.442871,7.25,3.57,3.68,0.33
p1594,35.080704,24.052753,11.03,22.977074,1.075679,0.4275,182.300537,43.141846,57.773376,6.38,3.22,3.16,0.33
p1595,36.031342,14.730983,21.3,12.74181,1.989173,0.5203,182.448639,53.526855,49.350647,7.81,3.8,4.01,0.34
p1596,14.619526,0.242418,14.38,15.711519,-15.469101,0.4321,183.287201,50.993561,67.015442,7.51,4.23,3.28,0.4
p1597,26.470203,6.333632,20.14,14.936745,-8.603113,0.4653,183.367798,52.004517,59.755859,6.67,3.75,2.92,0.4
p1598,37.144577,14.237705,22.91,17.913317,-3.675612,0.4667,183.760773,49.032654,56.021606,6.82,3.94,2.88,0.37
p1599,8.572863,-15.649539,24.22,13.284822,-28.934361,0.4369,183.719055,53.657379,69.146057,6.92,4.7,2.22,0.42
p1600,22.38706,7.251075,15.14,15.652367,-8.401292,0.4575,185.79541,53.191406,63.071411,7.24,4.18,3.06,0.4
p1601,0.025504,-22.363431,22.39,10.810046,-33.173477,0.4359,185.581482,57.921844,74.962158,8.37,4.66,3.71,0.44
p1602,13.621895,2.161322,11.46,17.135475,-14.974153,0.4306,185.169891,51.598816,68.230896,7.59,4.2,3.39,0.41
p1603,18.84708,2.395968,16.45,22.125008,-19.72904,0.4048,185.059784,46.570923,68.479553,6.8,3.41,3.39,0.38
p1604,14.939333,1.959349,12.98,12.396756,-10.437407,0.4619,184.14447,55.586761,64.7677,8.13,4.12,4.01,0.41
p1605,0.397712,-9.855148,10.25,10.408142,-20.26329,0.436,184.780914,57.358093,74.197144,8.58,4.59,3.99,0.43
p1606,29.205307,16.527511,12.68,15.824291,0.70322,0.4231,186.800476,46.027039,62.750427,5.8,3.41,2.39,0.37
p1607,27.089378,14.254904,12.83,9.48036,4.774544,0.4762,187.841766,53.830719,59.222473,10.38,3.21,7.17,0.32
p1608,19.975275,1.932134,18.04,7.910654,-5.97852,0.4442,188.374633,55.69632,69.686035,5.46,3.53,1.93,0.36
p1609,12.568289,-1.547524,14.12,10.255466,-11.80299,0.4142,188.304168,53.30014,75.393494,10.36,3.58,6.78,0.37
p1610,16.695435,-0.3546,17.05,8.964154,-9.318754,0.4279,188.315552,54.990112,73.517517,10.69,3.58,7.11,0.37
p1611,18.304092,-9.177259,27.48,12.671137,-21.848396,0.4086,188.570404,51.368439,74.347168,9.8,3.49,6.31,0.38
p1612,14.85715,3.492323,11.36,20.041199,-16.548876,0.3709,187.641205,43.935333,74.529907,6.3,3.1,3.2,0.34
p1613,24.815165,10.67938,14.14,13.713709,-3.034329,0.4094,186.526856,49.133972,70.869507,8.03,3.2,4.83,0.39
p1614,7.880208,-10.500738,18.38,16.032063,-26.532801,0.3628,186.805786,46.524628,81.700256,7.12,3.51,3.61,0.44
p1615,20.443167,-0.338299,20.78,15.861875,-16.200174,0.3827,186.498413,46.65274,75.252808,6.95,3.91,3.04,0.4
p1616,3.543001,-9.095992,12.64,10.236922,-19.332914,0.3917,186.63028,51.845398,80.513123,7.88,3.77,4.11,0.42
p1617,15.3931,2.326578,13.07,21.729036,-19.402458,0.3751,194.100983,47.822998,79.682861,7.54,3.73,3.81,0.42
p1618,16.805435,4.501429,12.3,16.956902,-12.455473,0.405,196.476685,53.799683,79.036682,9.58,3.88,5.7,0.4
p1619,25.217667,7.67343,17.54,25.437939,-17.764509,0.3687,196.943787,46.22171,79.144043,7.76,3.63,4.13,0.41
p1620,13.805897,-11.398405,25.2,21.942957,-33.341362,0.3622,194.109467,49.125458,86.498047,7.09,3.55,3.54,0.45
p1621,1.951334,14.282954,12.33,14.851209,-0.568255,0.3818,178.148559,53.115723,85.991882,8.48,2.77,5.71,0.4
p1622,13.367423,24.109599,10.74,23.245594,0.864005,0.3374,178.096802,44.932495,88.234314,6.55,2.93,3.62,0.36
p1623,11.926601,24.301167,12.37,21.477823,2.823344,0.3517,178.260528,46.862946,86.390015,6.99,2.83,4.16,0.35
p1624,-0.78517,12.774876,13.56,17.38574,-4.610864,0.3501,178.493988,50.967865,94.613586,8.11,3.02,5.09,0.37
p1625,-4.919338,12.57401,17.49,21.534224,-8.960214,0.3221,176.883667,46.111359,97.027954,6.98,2.78,4.2,0.38
p1626,-1.489414,10.820562,12.31,17.030058,-6.209496,0.3466,178.279816,51.025269,96.210022,8.52,2.87,5.65,0.38
p1627,-5.641165,8.086129,13.73,15.835136,-7.749007,0.3478,179.680267,53.089111,99.538391,9.82,3.13,6.69,0.37
p1628,42.932785,22.744012,20.19,23.978109,-1.234097,0.685,181.393067,53.355896,24.536621,7.15,2.74,4.41,0.32
p1629,57.959671,28.568092,29.39,26.920631,1.647461,0.7061,178.06018,51.985687,21.636841,6.82,2.81,4.01,0.28
p1630,53.305405,30.143879,23.16,26.763424,3.380455,0.6806,181.130036,50.307587,23.606323,5.73,2.72,3.01,0.35
p1631,61.376335,30.276208,31.1,26.942463,3.333745,0.7072,178.376281,50.539856,20.92749,5.95,2.72,3.23,0.29
p1632,44.641876,25.549542,19.09,27.187462,-1.63792,0.6736,181.197968,49.951477,24.199768,5.34,2.91,2.43,0.33
p1633,53.832451,24.967873,28.86,25.937504,-0.969631,0.6975,178.019439,52.928101,22.949707,6.87,2.95,3.92,0.3
p1634,31.266857,9.928077,21.34,22.469234,-12.541157,0.3066,183.096924,31.08606,70.295044,4.84,3,1.84,0.27
p1635,40.5275,53.854836,13.33,36.577549,17.277287,0.3634,184.361236,29.512207,51.704163,5.41,5.45,0.04,0.32
p1636,7.622047,-53.146557,60.77,-9.413872,-43.732685,0.3949,195.019532,64.782013,99.26416,2.84,3.67,0.83,0.38
p1637,5.347188,-38.787854,44.14,3.627639,-42.415493,0.3552,196.172028,55.383698,100.52655,3.4,3.59,0.19,0.39
p1638,8.768345,-37.915915,46.68,3.116117,-41.032032,0.3495,193.916107,52.517731,97.747375,3.6,3.81,0.21,0.39
p1639,1.225695,-53.45938,54.69,-4.602706,-48.856674,0.3767,196.560364,62.032654,102.65918,4.16,3.98,0.18,0.37
p1640,0.160233,-46.449974,46.61,-2.119671,-44.330303,0.3675,193.787964,58.698273,101.038635,2.53,3.89,1.36,0.37
p1641,9.34982,-37.095304,46.45,4.406458,-41.501762,0.3444,194.837677,52.121735,99.21582,3.44,3.8,0.36,0.4
p1642,-3.266809,-47.737979,44.47,0.079575,-47.817554,0.35,195.609161,55.250122,102.627563,3.76,3.72,0.04,0.4
p1643,1.196189,-47.139958,48.34,1.468902,-48.60886,0.3529,195.443146,55.642639,102.014343,3.49,3.84,0.35,0.39
p1644,4.738535,-45.12616,49.86,-1.256855,-43.869305,0.3598,194.665161,56.533813,100.584351,3.58,3.77,0.19,0.39
p1645,6.268953,-41.581306,47.85,4.496102,-46.077408,0.3477,195.323944,54.575409,102.392578,3.39,3.75,0.36,0.39
p1646,7.92328,-37.813826,45.74,3.164499,-40.978325,0.3495,194.762421,53.445129,99.452576,3.48,3.72,0.24,0.4
p1647,10.912677,-34.720141,45.63,3.174642,-37.894783,0.3599,195.148132,53.513367,95.181702,3.61,3.59,0.02,0.39
p1648,8.388864,-40.535449,48.92,0.798619,-41.334068,0.3615,196.19043,56.216003,99.301636,4.32,3.46,0.86,0.39
p1649,5.595293,-39.914592,45.51,6.008923,-45.923515,0.3358,195.381653,52.283417,103.419434,3.55,3.75,0.2,0.41
p1650,9.679726,-42.903931,52.58,-3.202584,-39.701347,0.3869,194.813568,59.884369,94.891418,2.48,3.61,1.13,0.37
p1651,10.223789,-45.942645,56.17,-4.990466,-40.952179,0.3862,194.111846,61.694305,98.063538,4.13,3.74,0.39,0.36
p1652,8.06094,-40.259631,48.32,5.37594,-45.635571,0.3422,194.152313,52.936737,101.747314,3.69,3.6,0.09,0.4
p1653,10.806423,-35.415624,46.22,4.152564,-39.568188,0.3567,194.224762,54.469543,98.243286,3.51,3.56,0.05,0.39
p1654,0.999824,-40.468471,41.47,5.087716,-45.556187,0.345,193.427002,53.752197,102.05426,3.38,3.67,0.29,0.4
p1655,10.106546,-37.23782,47.34,3.86676,-41.10458,0.3618,193.053619,54.820068,96.681152,3.1,3.57,0.47,0.39
p1656,4.268144,-39.125393,43.39,5.442253,-44.567646,0.3388,194.862762,52.90332,103.240723,3.67,3.66,0.01,0.41
p1657,14.835863,-34.356138,49.19,3.882239,-38.238377,0.3669,195.484619,55.011688,94.916382,3.6,3.51,0.09,0.38
p1658,3.781792,-49.324008,53.11,5.167905,-54.491913,0.3347,195.637939,53.611908,106.578369,3.62,3.88,0.26,0.41
p1659,6.729925,-39.026783,45.76,2.161201,-41.187984,0.3555,196.318512,54.881256,99.485168,3.5,3.72,0.22,0.38
p1660,15.323318,-38.775992,54.1,-0.190859,-38.585133,0.3773,195.681396,59.00769,97.371887,2.39,3.55,1.16,0.38
p1661,14.251693,-11.848097,26.1,4.780798,-16.628895,0.359,194.509552,54.046417,96.505493,3.27,3.53,0.26,0.39
p1662,6.013257,-43.477716,49.49,6.023386,-49.501102,0.3369,196.404145,53.300385,104.887573,3.37,3.88,0.51,0.41
p1663,7.97742,-37.085071,45.06,3.147355,-40.232426,0.365,196.176544,56.407379,98.126526,3.66,3.57,0.09,0.39
p1664,7.707949,-40.350597,48.06,4.971711,-45.322308,0.3499,196.149688,54.404358,101.097351,3.47,3.82,0.35,0.39
p1665,16.33432,-33.075643,49.41,5.636763,-38.712406,0.3591,196.090454,53.464874,95.406677,3.58,3.6,0.02,0.39
p1666,12.822399,-32.19185,45.01,4.967971,-37.159821,0.3571,196.981842,53.40686,96.149902,3.39,3.56,0.17,0.38
p1667,8.435034,-40.540678,48.98,5.14456,-45.685238,0.3452,196.890656,53.662384,101.792847,3.33,3.52,0.19,0.4
p1668,7.468876,-39.243886,46.71,4.247672,-43.491558,0.3488,196.840332,54.502258,101.765381,3.34,3.64,0.3,0.4
p1669,12.012672,-34.544221,46.56,4.317779,-38.862,0.3603,196.953796,53.91861,95.738892,3.53,3.64,0.11,0.39
p1670,7.852947,-45.441352,53.29,-3.845248,-41.596104,0.383,196.315674,61.003235,98.294617,2.34,3.69,1.35,0.38
p1671,8.543515,-35.649794,44.19,6.501443,-42.151237,0.3488,197.26062,52.746094,98.459778,3.17,3.69,0.52,0.39
p1672,6.865723,-40.502983,47.37,4.71793,-45.220913,0.3478,197.076447,54.448792,102.093201,3.53,3.76,0.23,0.41
p1673,8.487421,-35.990585,44.48,2.970734,-38.961319,0.3696,197.072602,56.887543,97.037537,3.68,3.63,0.05,0.38
p1674,3.032524,-44.51288,47.55,3.823878,-48.336758,0.3502,197.224029,56.022034,103.931274,3.4,3.89,0.49,0.4
p1675,11.108229,-40.360916,51.47,2.632076,-42.992992,0.363,196.435578,55.49411,97.36731,3.34,3.72,0.38,0.38
p1676,7.802114,-36.657049,44.46,6.004015,-42.661064,0.3488,195.521149,52.637939,98.273499,3.46,3.78,0.32,0.38
p1677,2.245781,-48.411466,50.66,-3.424562,-44.986904,0.3775,195.868011,61.238495,100.997864,3.96,3.56,0.4,0.39
p1678,3.544885,-48.94153,52.49,1.121603,-50.063133,0.3625,195.623779,58.754822,103.334961,3.52,3.71,0.19,0.41
p1679,5.228285,-44.900152,50.13,2.389719,-47.289871,0.3614,195.264526,55.913605,98.798218,3.16,3.69,0.53,0.4
p1680,4.871384,-41.051843,45.92,-1.075811,-39.976032,0.3821,196.105529,60.0047,97.051697,2.57,3.56,0.99,0.39
p1681,-1.710276,-47.403975,45.69,3.975885,-51.37986,0.3282,195.64029,52.78772,108.075256,3.64,3.71,0.07,0.42
p1682,2.784609,-18.436974,21.22,2.733196,-21.17017,0.352,195.418763,55.822876,102.745911,3.46,3.79,0.33,0.4
p1683,7.985944,-7.020946,15.01,2.666683,-9.687629,0.3669,195.811187,55.904541,96.463257,3.28,3.64,0.36,0.39
p1684,-2.647608,-28.166033,25.52,3.20731,-31.373343,0.3385,195.41745,55.160522,107.774719,3.31,3.87,0.56,0.41
p1685,-4.646494,-27.771238,23.12,-10.336586,-17.434652,0.4065,195.420807,68.233856,99.605469,4.48,3.57,0.91,0.38
p1686,7.698325,-12.094496,19.79,-2.34351,-9.750986,0.3851,195.814667,60.197296,96.126404,3,3.62,0.62,0.38
p1687,-0.903225,-48.160352,47.26,-0.562063,-47.598289,0.3508,195.612213,55.435638,102.57373,3.48,3.86,0.38,0.4
p1688,6.442091,-22.23437,28.68,-5.414218,-16.820152,0.3806,195.686951,61.313721,99.794678,4.22,3.62,0.6,0.38
p1689,5.391817,-21.497703,26.89,-2.193876,-19.303827,0.3573,196.438324,56.974731,102.478333,3.57,3.84,0.27,0.41
p1690,16.419712,-36.236137,52.66,3.731266,-39.967403,0.3491,196.601838,51.247528,95.561157,3.67,3.63,0.04,0.39
p1691,11.46782,-38.078039,49.55,0.588099,-38.666138,0.3573,196.372925,54.173157,97.44165,3.53,3.62,0.09,0.4
p1692,6.710562,-44.066304,50.78,-0.310284,-43.75602,0.3682,195.814484,57.088074,97.954956,3.68,3.74,0.06,0.38
p1693,6.136803,-46.354336,52.49,2.325329,-48.679665,0.3419,196.540283,53.137665,102.278137,3.49,3.75,0.26,0.41
p1694,9.34928,-44.295176,53.64,2.187215,-46.482391,0.3418,196.778839,52.785797,101.654724,3.32,3.78,0.46,0.41
p1695,10.405573,-38.013765,48.42,1.504824,-39.518589,0.3561,196.631378,53.646149,96.994751,3.41,3.63,0.22,0.4
p1696,5.732314,-24.083889,29.82,2.424156,-26.508045,0.3566,197.243011,57.262177,103.30542,3.46,3.74,0.28,0.41
p1697,7.424456,-44.010588,51.44,2.21097,-46.221558,0.339,198.430633,53.38623,104.091553,3.42,3.9,0.48,0.42
p1698,13.493079,-16.691318,30.18,0.832963,-17.524281,0.3593,198.801636,54.621582,97.399841,3.41,3.57,0.16,0.41
p1699,0.103523,-28.426267,28.53,-0.511619,-27.914648,0.366,198.721954,61.013947,105.701721,2.49,3.87,1.38,0.41
p1700,7.811824,-42.947266,50.76,0.116233,-43.063499,0.3579,198.653839,54.874969,98.439148,3.4,3.68,0.28,0.41
p1701,11.602346,-39.878464,51.48,3.862297,-43.740761,0.3385,197.464233,50.933624,99.548828,3.41,3.83,0.42,0.4
p1702,6.401826,-44.457554,50.86,-3.372585,-41.084969,0.3735,197.857574,59.259674,99.399597,4.05,3.81,0.24,0.39
p1703,-1.196633,-47.005441,45.81,0.759909,-47.76535,0.3466,196.168885,56.044281,105.651978,3.35,3.86,0.51,0.4
p1704,1.532946,-48.450193,49.98,-2.672182,-45.778011,0.3624,197.850952,58.399841,102.756042,3.55,3.98,0.43,0.4
p1705,3.366571,-51.037202,54.4,-2.396932,-48.64027,0.3604,197.471924,58.072357,103.055359,3.58,3.75,0.17,0.41
p1706,-1.098572,-48.333967,47.24,-2.553716,-45.780251,0.3788,195.035064,61.104889,100.195068,2.34,3.79,1.45,0.39
p1707,-0.15498,-44.296767,44.14,1.186723,-45.48349,0.3374,195.358216,52.635101,103.365601,3.05,3.65,0.6,0.43
p1708,2.035923,-43.908966,45.94,0.283871,-44.192837,0.346,195.189606,53.789276,101.675903,3.35,3.62,0.27,0.42
p1709,5.480309,-51.104557,56.58,-3.500717,-47.60384,0.363,195.490814,58.018951,101.807251,3.45,3.97,0.52,0.4
p1710,2.322422,-43.190594,45.51,1.392448,-44.583042,0.3423,195.464081,53.101654,102.048706,3.31,3.63,0.32,0.42
p1711,6.735676,-44.345853,51.08,-3.523717,-40.822136,0.3671,195.199738,57.603699,99.305908,3.33,3.7,0.37,0.42
p1712,4.437061,-42.839611,47.28,-0.613945,-42.225666,0.3508,195.430542,54.427032,100.71283,3.63,3.69,0.06,0.41
p1713,6.339324,-41.708803,48.05,-0.671072,-41.037731,0.3602,195.47757,55.454742,98.520569,3.43,3.7,0.27,0.41
p1714,11.767749,-38.85266,50.62,3.448159,-42.300819,0.3572,194.923187,53.404175,96.113647,3.68,3.68,0,0.38
p1715,1.796162,-45.074448,46.87,-0.607052,-44.467396,0.3556,195.49707,55.49469,100.553711,3.43,3.77,0.34,0.42
p1716,6.156042,-15.419018,21.58,-0.231532,-15.187486,0.354,195.90097,54.298584,99.075134,4.02,3.73,0.29,0.4
p1717,6.512146,-42.066505,48.58,-0.665355,-41.40115,0.3543,195.350891,54.482635,99.288635,3.57,3.72,0.15,0.41
p1718,3.387997,-44.096402,47.48,-0.713059,-43.383343,0.3549,195.371887,55.504028,100.871399,3.49,3.73,0.24,0.41
p1719,-2.828579,-29.910477,27.08,-2.504486,-27.405991,0.3514,195.226501,56.327911,103.988342,3.8,3.99,0.19,0.4
p1720,-4.103992,-21.741148,17.64,-0.901257,-20.839891,0.3435,195.29657,54.686279,104.505066,3.47,3.64,0.17,0.43
p1721,7.632574,-40.43577,48.07,-2.582952,-37.852818,0.3829,195.742736,58.670166,94.563904,2.66,3.52,0.86,0.37
p1722,-9.667076,-49.356843,39.69,-1.472653,-47.88419,0.3642,194.136414,60.486298,105.589539,2.43,3.66,1.23,0.4
p1723,-6.574744,-34.498567,27.92,4.831503,-39.33007,0.3692,189.366791,56.339447,96.273499,2.2,3.64,1.44,0.38
p1724,-20.935625,-52.193692,31.26,4.312434,-56.506126,0.3483,190.020996,56.884766,106.43103,3.68,3.73,0.05,0.4
p1725,-12.755153,-37.597305,24.84,2.791703,-40.389008,0.3769,190.106964,58.502075,96.727478,2.46,3.69,1.23,0.37
p1726,-6.967629,-42.632206,35.66,5.382473,-48.014679,0.3521,190.437988,55.916901,102.913086,3.6,3.62,0.02,0.4
p1727,-3.300278,-40.60419,37.3,7.930043,-48.534233,0.3472,190.462891,52.595825,98.872192,3.32,3.64,0.32,0.39
p1728,42.134312,7.580837,34.55,0.301088,7.279749,0.666,190.134643,59.927002,30.054443,2.74,5.28,2.54,0.31
p1729,20.153275,-17.290076,37.44,2.88314,-20.173216,0.3942,192.931458,62.220978,95.639832,5.29,3.38,1.91,0.37
p1730,15.528487,-23.932723,39.46,2.129918,-26.062641,0.3888,191.975097,62.985626,99.033447,2.66,3.64,0.98,0.36
p1731,22.796211,-11.832345,34.63,9.141803,-20.974148,0.3715,191.632385,56.778839,96.046509,4.28,3.63,0.65,0.38
p1732,17.301973,-7.39479,24.7,6.891777,-14.286567,0.389,192.420838,61.78418,97.059387,4.7,3.54,1.16,0.38
p1733,12.500632,-14.265883,26.77,4.424911,-18.690794,0.39,194.662903,64.741852,101.262207,4.04,3.53,0.51,0.39
p1734,18.724613,-13.175787,31.9,10.350676,-23.526463,0.3588,195.349304,55.501892,99.197327,3.85,3.5,0.35,0.39
p1735,24.640194,-9.701334,34.34,9.416811,-19.118145,0.3695,196.020539,56.533478,96.453064,5.36,3.46,1.9,0.38
p1736,19.771931,-15.57695,35.35,7.770123,-23.347073,0.3673,193.815186,57.357117,98.804688,4.41,3.66,0.75,0.39
p1737,11.466509,-24.452731,35.92,7.508107,-31.960838,0.3625,196.36737,60.869049,107.041016,4.12,3.76,0.36,0.41
p1738,19.484432,-6.365106,25.85,9.086203,-15.451309,0.373,194.069061,59.01059,99.210144,4.71,3.63,1.08,0.38
p1739,17.510189,-11.245808,28.76,3.577425,-14.823233,0.3823,193.865753,60.155853,97.214478,5.05,3.65,1.4,0.4
p1740,9.999971,-23.018625,33.02,6.894108,-29.912733,0.3675,192.965759,60.751038,104.578308,5,3.85,1.15,0.39
p1741,21.259132,-7.593738,28.85,4.980109,-12.573847,0.3984,195.990967,63.144897,95.346619,3.13,3.57,0.44,0.36
p1742,14.209516,-13.349033,27.56,2.167017,-15.51605,0.4054,196.950135,67.145142,98.48822,5.41,3.58,1.83,0.38
p1743,20.398041,-7.947357,28.35,6.244465,-14.191822,0.3715,196.468078,57.538635,97.363953,5.21,3.58,1.63,0.37
p1744,20.494381,-31.636453,52.13,8.31708,-39.953533,0.3895,196.081604,61.563812,96.488586,5.4,3.41,1.99,0.38
p1745,14.335928,-12.393785,26.73,3.56058,-15.954365,0.4,196.230408,65.947906,98.92157,3.34,3.56,0.22,0.37
p1746,21.21999,-8.135019,29.36,9.042204,-17.177223,0.3729,195.559967,59.662567,100.335327,5.82,3.56,2.26,0.38
p1747,5.385662,-44.081242,49.47,8.505535,-52.586777,0.3875,195.591431,67.323364,106.420715,5.65,3.81,1.84,0.4
p1748,18.680143,-34.923307,53.6,9.760333,-44.68364,0.3813,194.513824,60.097656,97.530823,4.64,3.6,1.04,0.38
p1749,10.57942,-12.802774,23.38,1.466483,-14.269257,0.4116,194.787445,68.302094,97.656494,3.67,3.61,0.06,0.36
p1750,13.625896,-16.080172,29.71,8.170759,-24.250931,0.3848,194.335053,61.772186,98.737915,4.92,3.67,1.25,0.38
p1751,13.574627,-17.146674,30.72,8.98573,-26.132404,0.3716,192.744019,58.695862,99.241516,4.95,3.46,1.49,0.39
p1752,14.009323,-14.512285,28.52,4.913943,-19.426228,0.3982,194.485016,64.832916,97.994263,3.37,3.55,0.18,0.37
p1753,9.076814,-18.32528,27.4,3.067338,-21.392618,0.3907,195.146271,67.039673,104.546753,5.93,3.79,2.14,0.38
p1754,17.242014,-8.09704,25.34,4.132198,-12.229238,0.405,195.54425,65.080048,95.623169,2.69,3.71,1.02,0.37
p1755,10.625452,-13.557409,24.18,5.75952,-19.316929,0.3824,196.071472,63.470184,102.490845,2.98,3.85,0.87,0.39
p1756,17.167505,-8.453712,25.62,6.312595,-14.766307,0.3909,195.546783,62.855865,97.946472,2.76,3.61,0.85,0.37
p1757,14.769873,-14.203801,28.97,2.280822,-16.484623,0.4029,196.323578,66.995728,99.275146,2.47,3.63,1.16,0.39
p1758,21.449909,-10.789271,32.24,9.275876,-20.065147,0.3779,197.664398,60.577179,99.732239,4.46,3.54,0.92,0.39
p1759,26.079865,-2.606735,28.69,12.214941,-14.821676,0.3662,197.804291,57.610291,99.692566,4.51,3.63,0.88,0.38
p1760,21.517548,-10.711228,32.23,9.576686,-20.287914,0.3994,197.876923,65.719238,98.838684,4.01,3.62,0.39,0.38
p1761,10.586699,-19.594409,30.18,8.595891,-28.1903,0.3614,193.442749,59.74881,105.56488,4.22,3.74,0.48,0.39
p1762,26.033657,-6.307903,32.34,14.528441,-20.836344,0.3445,194.366546,50.718567,96.508728,4.44,3.63,0.81,0.39
p1763,12.768811,-15.572129,28.34,8.180208,-23.752337,0.3781,193.669403,60.441528,99.429199,4.18,3.69,0.49,0.38
p1764,20.127571,-18.926765,39.05,6.281994,-25.208759,0.3744,193.822724,58.769257,98.186707,4.58,3.73,0.85,0.37
p1765,18.743057,-18.892739,37.64,5.286569,-24.179308,0.3768,193.364746,59.165741,97.847473,4.64,3.52,1.12,0.38
p1766,8.586803,-25.052416,33.64,4.304624,-29.35704,0.3685,192.145722,61.461578,105.331055,2.82,3.7,0.88,0.39
p1767,13.897227,-16.815803,30.71,5.261357,-22.07716,0.391,191.047576,62.385376,97.149841,2.97,3.62,0.65,0.36
p1768,20.855171,7.409156,13.45,2.586617,4.822539,0.3859,191.192566,35.169617,55.974243,5.79,5.48,0.31,0.3
p1769,-45.363422,-69.639261,24.28,-21.603636,-48.035625,0.4192,173.812134,76.571167,106.081421,2.57,3.57,1,0.45
p1770,-7.007779,-18.906765,11.9,-7.278861,-11.627904,0.3846,197.713501,64.859619,103.775696,3.17,3.7,0.53,0.44
p1771,-4.132183,-25.373121,21.24,-5.52092,-19.852201,0.3708,199.080079,62.275818,105.66748,2.99,3.74,0.75,0.46
p1772,-9.148376,-22.836991,13.69,-3.509438,-19.327553,0.3647,197.549408,60.27887,105.018005,3.53,3.81,0.28,0.43
p1773,-13.330484,-29.592935,16.26,-3.924175,-25.66876,0.3512,197.633606,60.760712,112.23584,2.94,3.49,0.55,0.48
p1774,-9.397423,-20.532989,11.14,-2.323886,-18.209103,0.3653,194.56659,59.810577,103.897949,3.08,3.83,0.75,0.43
p1775,-33.746185,-44.745979,11,-4.271976,-40.474003,0.3152,197.553742,60.945679,132.425293,2.88,3.71,0.83,0.51
